OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,CostPrice,Revenue,Profit,Region
O000349,2025-09-16,C0861,P0194,6,251.27,145.08,1507.62,637.14,South
O000350,2025-07-20,C0804,P0093,10,215.1,185.5,2151.0,296.0,North
O000351,2025-09-23,C0881,P0184,5,400.54,346.85,2002.7,268.45,West
O000352,2024-05-24,C0514,P0139,10,60.37,43.35,603.7,170.2,North
O000353,2025-04-11,C0229,P0111,5,614.88,355.85,3074.4,1295.15,South
O000354,2024-11-30,C0997,P0044,8,274.64,159.3,2197.12,922.72,North
O000355,2025-11-29,C0168,P0130,10,628.09,390.32,6280.9,2377.7,North
O000356,2025-01-16,C0217,P0084,5,245.47,139.81,1227.35,528.3,East
O000357,2025-08-23,C0877,P0144,9,632.76,417.28,5694.84,1939.32,South
O000358,2025-08-21,C0266,P0127,6,290.99,230.43,1745.94,363.36,South
O000359,2024-02-03,C0965,P0080,6,227.35,154.75,1364.1,435.6,South
O000360,2025-01-22,C0419,P0042,7,238.13,136.2,1666.91,713.51,North
O000361,2025-02-02,C0550,P0195,8,148.82,117.6,1190.56,249.76,South
O000362,2024-04-29,C0925,P0136,2,335.61,225.73,671.22,219.76,South
O000363,2025-11-25,C0490,P0164,8,583.3,482.54,4666.4,806.08,South
O000364,2025-11-20,C0475,P0153,3,561.12,333.18,1683.36,683.82,East
O000365,2025-05-22,C0817,P0025,2,166.23,135.06,332.46,62.34,South
O000366,2024-08-11,C0367,P0071,9,361.16,299.29,3250.44,556.83,North
O000367,2025-12-13,C0919,P0025,5,193.6,135.06,968.0,292.7,East
O000368,2024-05-09,C0321,P0125,8,241.07,158.66,1928.56,659.28,South
O000369,2025-05-12,C0673,P0175,6,372.26,220.61,2233.56,909.9,South
O000370,2025-11-17,C0415,P0011,8,91.99,66.79,735.92,201.6,East
O000371,2025-06-28,C0820,P0035,2,533.97,421.63,1067.94,224.68,South
O000372,2025-10-24,C0637,P0096,8,127.17,81.5,1017.36,365.36,North
O000373,2024-10-23,C0312,P0038,7,426.0,246.86,2982.0,1253.98,North
O000374,2025-04-14,C0373,P0195,9,196.43,117.6,1767.87,709.47,South
O000375,2025-02-27,C0141,P0164,2,681.34,482.54,1362.68,397.6,North
O000376,2025-01-21,C0413,P0063,6,285.46,214.39,1712.76,426.42,East
O000377,2025-06-21,C0041,P0101,10,488.48,409.21,4884.8,792.7,South
O000378,2025-01-01,C0774,P0100,2,709.02,436.72,1418.04,544.6,East
O000379,2025-08-07,C0669,P0117,2,345.09,213.12,690.18,263.94,North
O000380,2025-08-24,C0184,P0163,4,426.87,304.92,1707.48,487.8,South
O000381,2024-02-17,C0411,P0121,4,361.8,223.87,1447.2,551.72,East
O000382,2025-03-12,C0055,P0124,3,77.14,51.23,231.42,77.73,North
O000383,2024-12-27,C0067,P0176,7,193.95,164.54,1357.65,205.87,South
O000384,2024-10-04,C0113,P0193,6,381.24,296.85,2287.44,506.34,West
O000385,2024-07-24,C0896,P0112,6,550.99,344.99,3305.94,1236.0,North
O000386,2025-10-21,C0778,P0200,4,423.65,241.96,1694.6,726.76,North
O000387,2024-05-25,C0772,P0038,10,298.19,246.86,2981.9,513.3,West
O000388,2025-02-19,C0789,P0055,2,154.63,128.08,309.26,53.1,West
O000389,2024-01-05,C0198,P0169,1,228.84,176.87,228.84,51.97,East
O000390,2024-04-21,C0502,P0047,9,490.14,296.28,4411.26,1744.74,North
O000391,2024-03-14,C0491,P0004,1,154.94,113.23,154.94,41.71,West
O000392,2025-01-26,C0945,P0066,3,388.47,273.39,1165.41,345.24,South
O000393,2025-10-26,C0890,P0082,5,70.73,56.28,353.65,72.25,North
O000394,2024-11-12,C0916,P0055,4,161.07,128.08,644.28,131.96,East
O000395,2024-08-09,C0785,P0008,4,216.96,142.55,867.84,297.64,West
O000396,2024-07-25,C0588,P0170,9,397.11,255.45,3573.99,1274.94,North
O000397,2024-01-16,C0268,P0087,3,624.13,415.53,1872.39,625.8,North
O000398,2025-08-17,C0688,P0181,5,574.87,440.76,2874.35,670.55,West
O000399,2025-07-21,C0447,P0076,1,324.54,231.85,324.54,92.69,West
O000400,2024-12-13,C0571,P0026,6,283.88,202.7,1703.28,487.08,West
O000401,2025-05-24,C0816,P0151,4,145.14,86.7,580.56,233.76,North
O000402,2025-03-26,C0089,P0045,6,734.85,450.31,4409.1,1707.24,West
O000403,2024-03-12,C0030,P0066,9,400.9,273.39,3608.1,1147.59,West
O000404,2025-09-08,C0035,P0090,1,15.28,9.79,15.28,5.49,North
O000405,2024-03-03,C0062,P0065,8,154.67,112.76,1237.36,335.28,North
O000406,2025-03-19,C0118,P0037,9,691.95,476.98,6227.55,1934.73,East
O000407,2024-04-28,C0131,P0176,6,268.2,164.54,1609.2,621.96,South
O000408,2024-10-24,C0199,P0051,2,330.79,238.97,661.58,183.64,North
O000409,2025-06-15,C0566,P0198,5,818.84,472.32,4094.2,1732.6,South
O000410,2025-12-01,C0577,P0174,10,694.08,405.06,6940.8,2890.2,East
O000411,2025-01-18,C0182,P0023,3,427.16,329.44,1281.48,293.16,East
O000412,2025-12-23,C0320,P0073,6,773.5,467.68,4641.0,1834.92,West
O000413,2025-09-07,C0922,P0022,8,63.1,37.76,504.8,202.72,East
O000414,2024-12-31,C0571,P0155,6,250.59,192.66,1503.54,347.58,West
O000415,2025-01-27,C0295,P0160,4,553.34,475.06,2213.36,313.12,West
O000416,2024-04-19,C0304,P0005,3,434.58,282.82,1303.74,455.28,North
O000417,2024-12-22,C0096,P0188,7,273.41,175.16,1913.87,687.75,North
O000418,2024-02-10,C0276,P0184,7,537.17,346.85,3760.19,1332.24,South
O000419,2024-09-28,C0988,P0007,5,442.48,380.61,2212.4,309.35,West
O000420,2024-11-28,C0582,P0063,10,280.07,214.39,2800.7,656.8,West
O000421,2024-01-18,C0301,P0016,1,305.81,188.24,305.81,117.57,South
O000422,2025-02-21,C0342,P0135,2,625.05,408.43,1250.1,433.24,West
O000423,2025-11-16,C0621,P0199,2,773.34,437.0,1546.68,672.68,East
O000424,2025-02-19,C0738,P0148,10,560.48,368.64,5604.8,1918.4,West
O000425,2025-01-11,C0630,P0006,8,205.4,114.12,1643.2,730.24,West
O000426,2025-01-04,C0751,P0178,10,456.68,307.11,4566.8,1495.7,West
O000427,2024-07-03,C0191,P0174,2,693.97,405.06,1387.94,577.82,North
O000428,2024-10-28,C0675,P0170,8,431.09,255.45,3448.72,1405.12,East
O000429,2024-05-31,C0567,P0053,6,275.99,214.67,1655.94,367.92,West
O000430,2025-03-26,C0725,P0095,5,603.35,391.16,3016.75,1060.95,East
O000431,2025-08-17,C0689,P0169,1,208.81,176.87,208.81,31.94,East
O000432,2024-11-24,C0455,P0195,5,152.86,117.6,764.3,176.3,East
O000433,2024-07-18,C0707,P0023,6,587.6,329.44,3525.6,1548.96,South
O000434,2025-12-14,C0732,P0154,8,749.43,434.09,5995.44,2522.72,West
O000435,2025-07-09,C0069,P0039,2,155.79,123.53,311.58,64.52,North
O000436,2024-03-29,C0650,P0049,2,326.06,259.51,652.12,133.1,North
O000437,2024-01-05,C0089,P0136,6,267.09,225.73,1602.54,248.16,North
O000438,2024-03-24,C0817,P0077,2,367.58,271.13,735.16,192.9,North
O000439,2024-09-18,C0748,P0133,4,524.14,401.7,2096.56,489.76,West
O000440,2025-10-27,C0989,P0116,6,510.88,350.12,3065.28,964.56,North
O000441,2025-01-07,C0679,P0149,3,177.72,113.61,533.16,192.33,East
O000442,2024-01-31,C0496,P0188,7,244.03,175.16,1708.21,482.09,South
O000443,2024-08-02,C0051,P0151,5,119.76,86.7,598.8,165.3,North
O000444,2024-10-30,C0586,P0154,7,640.66,434.09,4484.62,1445.99,East
O000445,2024-08-25,C0095,P0109,2,533.8,305.07,1067.6,457.46,North
O000446,2024-06-27,C0787,P0195,8,184.44,117.6,1475.52,534.72,West
O000447,2024-01-13,C0429,P0085,1,240.18,174.73,240.18,65.45,East
O000448,2025-08-01,C0277,P0127,6,327.18,230.43,1963.08,580.5,West
O000449,2025-12-16,C0517,P0091,7,35.72,22.83,250.04,90.23,North
O000450,2025-08-06,C0296,P0052,7,80.5,51.69,563.5,201.67,East
O000451,2024-11-02,C0018,P0173,10,117.58,92.19,1175.8,253.9,East
O000452,2025-12-27,C0088,P0118,8,487.64,286.71,3901.12,1607.44,East
O000453,2025-04-30,C0254,P0135,8,518.14,408.43,4145.12,877.68,North
O000454,2024-05-14,C0743,P0145,7,26.28,14.67,183.96,81.27,South
O000455,2025-03-28,C0541,P0175,4,263.8,220.61,1055.2,172.76,South
O000456,2024-04-30,C0266,P0190,3,164.21,129.44,492.63,104.31,West
O000457,2025-07-16,C0862,P0178,7,381.75,307.11,2672.25,522.48,South
O000458,2025-12-04,C0812,P0180,4,135.15,110.0,540.6,100.6,North
O000459,2024-11-07,C0229,P0102,8,537.93,411.17,4303.44,1014.08,East
O000460,2025-01-08,C0923,P0034,1,612.3,382.17,612.3,230.13,East
O000461,2025-10-01,C0032,P0047,10,428.95,296.28,4289.5,1326.7,North
O000462,2025-10-12,C0661,P0124,7,59.41,51.23,415.87,57.26,East
O000463,2025-03-07,C0893,P0046,8,186.46,116.23,1491.68,561.84,South
O000464,2025-06-11,C0052,P0141,1,142.17,79.66,142.17,62.51,West
O000465,2025-07-23,C0533,P0095,9,638.3,391.16,5744.7,2224.26,North
O000466,2025-02-15,C0694,P0197,1,704.87,487.28,704.87,217.59,East
O000467,2024-05-20,C0989,P0165,3,690.76,464.8,2072.28,677.88,North
O000468,2025-09-17,C0868,P0126,2,35.94,27.88,71.88,16.12,South
O000469,2025-11-11,C0764,P0195,6,169.43,117.6,1016.58,310.98,East
O000470,2025-03-18,C0009,P0176,3,263.88,164.54,791.64,298.02,East
O000471,2024-01-22,C0205,P0164,6,809.17,482.54,4855.02,1959.78,East
O000472,2025-05-21,C0451,P0023,1,452.25,329.44,452.25,122.81,East
O000473,2024-04-24,C0603,P0152,7,369.19,269.39,2584.33,698.6,North
O000474,2025-08-22,C0117,P0130,3,607.12,390.32,1821.36,650.4,South
O000475,2024-12-18,C0550,P0055,10,214.69,128.08,2146.9,866.1,South
O000476,2025-11-17,C0661,P0033,10,337.89,229.59,3378.9,1083.0,West
O000477,2025-02-13,C0968,P0068,1,143.72,82.93,143.72,60.79,North
O000478,2024-12-05,C0604,P0194,10,219.32,145.08,2193.2,742.4,South
O000479,2025-07-07,C0437,P0024,2,222.09,136.12,444.18,171.94,North
O000480,2025-04-24,C0360,P0088,5,679.89,386.7,3399.45,1465.95,North
O000481,2025-06-06,C0027,P0168,3,490.96,302.2,1472.88,566.28,South
O000482,2024-05-31,C0649,P0116,1,436.04,350.12,436.04,85.92,West
O000483,2025-10-27,C0235,P0029,3,48.71,36.45,146.13,36.78,West
O000484,2024-02-09,C0959,P0159,6,414.08,326.82,2484.48,523.56,West
O000485,2024-11-12,C0789,P0148,4,490.56,368.64,1962.24,487.68,East
O000486,2024-08-11,C0890,P0107,8,503.52,292.39,4028.16,1689.04,South
O000487,2025-03-15,C0424,P0088,5,662.29,386.7,3311.45,1377.95,East
O000488,2024-02-17,C0151,P0072,5,450.53,330.4,2252.65,600.65,East
O000489,2025-08-01,C0004,P0065,6,156.89,112.76,941.34,264.78,East
O000490,2025-01-17,C0160,P0012,3,660.14,415.56,1980.42,733.74,North
O000491,2024-12-14,C0692,P0114,8,250.57,160.39,2004.56,721.44,North
O000492,2024-03-22,C0418,P0007,1,473.0,380.61,473.0,92.39,South
O000493,2024-01-19,C0185,P0042,10,241.07,136.2,2410.7,1048.7,South
O000494,2024-07-24,C0201,P0161,5,185.93,123.08,929.65,314.25,North
O000495,2025-04-28,C0062,P0080,2,263.72,154.75,527.44,217.94,North
O000496,2025-04-06,C0288,P0079,10,191.8,146.07,1918.0,457.3,East
O000497,2025-07-24,C0107,P0003,9,414.07,297.29,3726.63,1051.02,West
O000498,2024-09-20,C0149,P0016,10,263.66,188.24,2636.6,754.2,West
O000499,2024-05-23,C0476,P0040,6,56.18,47.4,337.08,52.68,West
O000500,2024-02-26,C0975,P0067,10,39.39,29.82,393.9,95.7,West
O000501,2025-01-05,C0995,P0164,10,598.73,482.54,5987.3,1161.9,West
O000502,2025-07-29,C0365,P0087,5,646.85,415.53,3234.25,1156.6,East
O000503,2025-08-23,C0616,P0016,10,252.71,188.24,2527.1,644.7,South
O000504,2025-02-12,C0417,P0059,8,687.97,484.65,5503.76,1626.56,North
O000505,2025-10-25,C0130,P0129,5,179.4,125.77,897.0,268.15,East
O000506,2024-08-12,C0971,P0183,8,439.53,361.44,3516.24,624.72,West
O000507,2025-02-19,C0571,P0111,7,459.49,355.85,3216.43,725.48,North
O000508,2024-10-03,C0459,P0154,9,504.14,434.09,4537.26,630.45,East
O000509,2025-02-05,C0045,P0076,3,353.34,231.85,1060.02,364.47,West
O000510,2025-04-30,C0836,P0180,8,169.42,110.0,1355.36,475.36,East
O000511,2025-06-24,C0194,P0140,3,304.51,171.24,913.53,399.81,North
O000512,2024-02-10,C0657,P0009,7,85.51,50.91,598.57,242.2,South
O000513,2025-04-11,C0823,P0018,9,312.35,269.4,2811.15,386.55,West
O000514,2025-03-23,C0333,P0137,8,207.2,133.3,1657.6,591.2,North
O000515,2025-02-22,C0314,P0143,7,357.74,273.59,2504.18,589.05,North
O000516,2024-01-15,C0753,P0108,7,422.73,300.3,2959.11,857.01,South
O000517,2024-05-10,C0725,P0167,1,89.1,55.44,89.1,33.66,East
O000518,2024-11-07,C0126,P0154,2,685.16,434.09,1370.32,502.14,South
O000519,2025-04-19,C0886,P0115,6,210.62,158.1,1263.72,315.12,South
O000520,2025-12-30,C0163,P0016,9,331.8,188.24,2986.2,1292.04,East
O000521,2024-11-23,C0474,P0107,7,413.26,292.39,2892.82,846.09,East
O000522,2025-01-08,C0339,P0126,6,33.95,27.88,203.7,36.42,East
O000523,2024-09-30,C0033,P0001,6,479.67,372.07,2878.02,645.6,North
O000524,2024-09-22,C0238,P0052,2,87.22,51.69,174.44,71.06,North
O000525,2025-10-03,C0914,P0072,7,460.23,330.4,3221.61,908.81,West
O000526,2025-09-10,C0406,P0035,3,608.46,421.63,1825.38,560.49,West
O000527,2025-02-16,C0602,P0010,6,381.19,303.84,2287.14,464.1,South
O000528,2024-05-28,C0243,P0193,5,371.42,296.85,1857.1,372.85,South
O000529,2024-03-17,C0596,P0152,9,355.9,269.39,3203.1,778.59,West
O000530,2024-12-10,C0128,P0007,10,454.99,380.61,4549.9,743.8,South
O000531,2025-04-14,C0570,P0150,3,323.19,197.48,969.57,377.13,East
O000532,2024-08-22,C0858,P0062,10,614.55,492.73,6145.5,1218.2,North
O000533,2024-03-04,C0888,P0021,2,492.18,411.79,984.36,160.78,West
O000534,2025-11-14,C0262,P0095,2,465.74,391.16,931.48,149.16,North
O000535,2025-02-15,C0498,P0167,10,83.18,55.44,831.8,277.4,West
O000536,2025-04-13,C0972,P0032,9,205.94,173.39,1853.46,292.95,North
O000537,2025-07-08,C0487,P0012,4,537.19,415.56,2148.76,486.52,West
O000538,2024-03-08,C0128,P0148,10,445.04,368.64,4450.4,764.0,North
O000539,2025-05-20,C0609,P0062,2,846.68,492.73,1693.36,707.9,East
O000540,2025-12-13,C0879,P0092,3,130.46,78.31,391.38,156.45,West
O000541,2025-10-30,C0887,P0099,4,144.7,83.8,578.8,243.6,West
O000542,2025-05-30,C0303,P0197,8,811.86,487.28,6494.88,2596.64,West
O000543,2025-07-21,C0682,P0046,10,202.31,116.23,2023.1,860.8,East
O000544,2025-04-26,C0629,P0014,9,461.34,387.67,4152.06,663.03,North
O000545,2024-03-09,C0753,P0057,10,195.65,128.65,1956.5,670.0,West
O000546,2025-01-29,C0942,P0012,7,685.58,415.56,4799.06,1890.14,North
O000547,2025-01-09,C0642,P0196,3,441.53,355.47,1324.59,258.18,East
O000548,2025-03-23,C0660,P0182,8,17.58,10.02,140.64,60.48,South
O000549,2025-03-15,C0020,P0032,6,295.66,173.39,1773.96,733.62,West
O000550,2025-10-12,C0424,P0004,1,145.77,113.23,145.77,32.54,East
O000551,2025-03-04,C0084,P0152,8,380.08,269.39,3040.64,885.52,North
O000552,2025-03-16,C0022,P0058,9,69.04,53.46,621.36,140.22,West
O000553,2025-10-19,C0538,P0108,10,396.57,300.3,3965.7,962.7,North
O000554,2024-10-30,C0282,P0029,7,56.95,36.45,398.65,143.5,South
O000555,2024-09-29,C0272,P0065,1,171.38,112.76,171.38,58.62,West
O000556,2024-01-04,C0489,P0178,1,373.51,307.11,373.51,66.4,West
O000557,2024-12-13,C0012,P0154,7,757.28,434.09,5300.96,2262.33,North
O000558,2025-01-23,C0277,P0143,5,454.35,273.59,2271.75,903.8,West
O000559,2025-07-31,C0397,P0051,2,426.36,238.97,852.72,374.78,East
O000560,2025-05-03,C0548,P0095,4,626.73,391.16,2506.92,942.28,East
O000561,2024-04-19,C0943,P0013,9,168.65,100.18,1517.85,616.23,South
O000562,2024-02-17,C0527,P0049,9,381.28,259.51,3431.52,1095.93,East
O000563,2024-07-08,C0960,P0030,9,323.69,266.91,2913.21,511.02,South
O000564,2024-08-15,C0783,P0193,9,380.74,296.85,3426.66,755.01,North
O000565,2025-06-13,C0976,P0164,4,708.07,482.54,2832.28,902.12,North
O000566,2024-09-05,C0966,P0083,4,584.56,445.41,2338.24,556.6,South
O000567,2024-09-26,C0655,P0041,6,84.53,68.55,507.18,95.88,East
O000568,2025-07-17,C0299,P0168,2,535.19,302.2,1070.38,465.98,East
O000569,2024-11-07,C0236,P0095,8,484.22,391.16,3873.76,744.48,South
O000570,2025-03-20,C0707,P0002,7,499.08,369.55,3493.56,906.71,South
O000571,2025-04-15,C0749,P0029,10,55.4,36.45,554.0,189.5,North
O000572,2024-05-29,C0015,P0077,6,447.35,271.13,2684.1,1057.32,South
O000573,2025-08-06,C0968,P0106,6,697.38,469.92,4184.28,1364.76,East
O000574,2024-12-30,C0292,P0189,7,266.93,179.15,1868.51,614.46,South
O000575,2025-12-24,C0153,P0009,10,79.2,50.91,792.0,282.9,South
O000576,2024-07-08,C0739,P0098,4,688.03,462.62,2752.12,901.64,South
O000577,2024-08-06,C0751,P0012,4,654.1,415.56,2616.4,954.16,North
O000578,2025-05-18,C0681,P0112,5,500.26,344.99,2501.3,776.35,South
O000579,2024-10-31,C0892,P0012,7,486.17,415.56,3403.19,494.27,West
O000580,2024-01-02,C0080,P0163,8,524.78,304.92,4198.24,1758.88,West
O000581,2024-01-15,C0704,P0169,6,296.63,176.87,1779.78,718.56,West
O000582,2024-04-11,C0524,P0002,6,649.58,369.55,3897.48,1680.18,East
O000583,2024-04-03,C0958,P0044,5,237.98,159.3,1189.9,393.4,East
O000584,2024-03-04,C0834,P0074,5,190.56,136.48,952.8,270.4,South
O000585,2024-08-21,C0376,P0120,3,425.7,305.3,1277.1,361.2,West
O000586,2024-08-07,C0055,P0013,5,133.35,100.18,666.75,165.85,North
O000587,2025-08-19,C0617,P0138,2,402.15,244.88,804.3,314.54,West
O000588,2024-07-11,C0052,P0039,4,195.76,123.53,783.04,288.92,West
O000589,2024-08-29,C0485,P0058,5,67.19,53.46,335.95,68.65,East
O000590,2024-08-14,C0382,P0105,2,425.83,322.53,851.66,206.6,East
O000591,2025-07-11,C0927,P0164,9,862.31,482.54,7760.79,3417.93,North
O000592,2025-12-27,C0332,P0170,7,382.97,255.45,2680.79,892.64,East
O000593,2025-02-25,C0213,P0196,9,557.97,355.47,5021.73,1822.5,North
O000594,2025-07-09,C0007,P0173,10,163.08,92.19,1630.8,708.9,East
O000595,2025-01-29,C0076,P0038,1,342.68,246.86,342.68,95.82,West
O000596,2024-11-15,C0872,P0059,3,598.82,484.65,1796.46,342.51,West
O000597,2025-08-31,C0372,P0087,6,547.08,415.53,3282.48,789.3,North
O000598,2024-06-02,C0585,P0114,10,265.05,160.39,2650.5,1046.6,North
O000599,2025-09-17,C0987,P0033,6,351.33,229.59,2107.98,730.44,East
O000600,2024-03-03,C0387,P0172,3,427.33,319.61,1281.99,323.16,East
O000601,2024-07-20,C0563,P0110,1,721.35,450.25,721.35,271.1,North
O000602,2025-05-14,C0068,P0033,9,281.69,229.59,2535.21,468.9,North
O000603,2024-06-20,C0729,P0162,3,404.4,235.19,1213.2,507.63,West
O000604,2024-05-04,C0386,P0183,10,454.66,361.44,4546.6,932.2,West
O000605,2024-08-30,C0291,P0070,3,110.57,64.34,331.71,138.69,North
O000606,2024-11-11,C0345,P0153,8,384.42,333.18,3075.36,409.92,West
O000607,2025-08-07,C0581,P0136,7,392.31,225.73,2746.17,1166.06,South
O000608,2025-06-07,C0788,P0050,1,336.71,271.92,336.71,64.79,East
O000609,2025-02-12,C0266,P0016,5,218.81,188.24,1094.05,152.85,West
O000610,2024-08-13,C0838,P0109,7,453.93,305.07,3177.51,1042.02,South
O000611,2025-09-20,C0280,P0078,1,645.9,466.96,645.9,178.94,North
O000612,2025-11-12,C0896,P0054,3,51.43,35.0,154.29,49.29,West
O000613,2025-07-23,C0054,P0168,4,412.2,302.2,1648.8,440.0,North
O000614,2024-12-03,C0099,P0011,7,99.97,66.79,699.79,232.26,East
O000615,2024-12-16,C0732,P0119,1,217.46,155.42,217.46,62.04,North
O000616,2025-02-05,C0245,P0163,3,472.32,304.92,1416.96,502.2,South
O000617,2025-08-22,C0307,P0005,8,367.88,282.82,2943.04,680.48,North
O000618,2025-05-04,C0043,P0108,8,456.0,300.3,3648.0,1245.6,South
O000619,2024-02-02,C0960,P0191,1,115.04,64.18,115.04,50.86,West
O000620,2025-09-05,C0632,P0011,2,87.14,66.79,174.28,40.7,West
O000621,2025-06-13,C0853,P0081,3,578.84,335.59,1736.52,729.75,South
O000622,2025-05-08,C0571,P0185,4,578.67,397.5,2314.68,724.68,East
O000623,2024-01-20,C0234,P0036,3,131.99,80.66,395.97,153.99,East
O000624,2024-02-01,C0005,P0063,9,282.18,214.39,2539.62,610.11,East
O000625,2025-12-01,C0635,P0150,5,246.35,197.48,1231.75,244.35,West
O000626,2024-01-28,C0410,P0168,8,471.38,302.2,3771.04,1353.44,West
O000627,2025-08-30,C0861,P0132,7,606.69,459.15,4246.83,1032.78,East
O000628,2024-11-16,C0452,P0194,4,177.19,145.08,708.76,128.44,North
O000629,2025-12-24,C0861,P0198,6,543.59,472.32,3261.54,427.62,East
O000630,2025-06-02,C0893,P0001,1,580.66,372.07,580.66,208.59,North
O000631,2025-08-19,C0986,P0168,6,379.99,302.2,2279.94,466.74,East
O000632,2025-11-13,C0638,P0097,9,645.41,441.3,5808.69,1836.99,North
O000633,2025-12-04,C0885,P0092,4,131.98,78.31,527.92,214.68,West
O000634,2025-05-02,C0454,P0129,7,158.67,125.77,1110.69,230.3,East
O000635,2025-09-23,C0193,P0141,5,100.85,79.66,504.25,105.95,East
O000636,2024-04-29,C0227,P0154,9,624.16,434.09,5617.44,1710.63,South
O000637,2024-05-28,C0937,P0123,5,66.82,46.97,334.1,99.25,East
O000638,2024-05-08,C0727,P0004,5,177.33,113.23,886.65,320.5,North
O000639,2024-10-29,C0433,P0020,10,588.56,343.88,5885.6,2446.8,South
O000640,2024-08-31,C0545,P0077,8,392.36,271.13,3138.88,969.84,East
O000641,2024-11-20,C0184,P0031,4,475.6,342.45,1902.4,532.6,East
O000642,2025-09-24,C0855,P0090,9,14.42,9.79,129.78,41.67,West
O000643,2024-10-13,C0206,P0011,6,113.66,66.79,681.96,281.22,South
O000644,2025-12-22,C0742,P0040,8,58.84,47.4,470.72,91.52,North
O000645,2025-02-18,C0701,P0145,5,16.99,14.67,84.95,11.6,East
O000646,2025-02-03,C0600,P0105,10,417.57,322.53,4175.7,950.4,West
O000647,2025-09-03,C0882,P0196,6,614.69,355.47,3688.14,1555.32,East
O000648,2025-04-11,C0442,P0040,7,71.07,47.4,497.49,165.69,South
O000649,2025-06-19,C0117,P0092,2,135.42,78.31,270.84,114.22,North
O000650,2024-12-08,C0455,P0166,3,758.11,471.03,2274.33,861.24,West
O000651,2024-05-19,C0732,P0193,10,519.41,296.85,5194.1,2225.6,East
O000652,2025-10-01,C0770,P0125,8,245.73,158.66,1965.84,696.56,North
O000653,2024-01-24,C0417,P0079,3,223.42,146.07,670.26,232.05,East
O000654,2025-06-02,C0275,P0049,8,305.04,259.51,2440.32,364.24,East
O000655,2024-08-15,C0116,P0091,3,35.57,22.83,106.71,38.22,South
O000656,2024-08-08,C0992,P0097,3,720.56,441.3,2161.68,837.78,South
O000657,2025-05-20,C0942,P0133,5,481.23,401.7,2406.15,397.65,East
O000658,2025-04-19,C0222,P0061,6,806.45,451.71,4838.7,2128.44,West
O000659,2025-12-16,C0687,P0131,7,436.13,261.39,3052.91,1223.18,South
O000660,2025-11-28,C0183,P0161,6,146.6,123.08,879.6,141.12,South
O000661,2024-09-11,C0171,P0016,6,237.04,188.24,1422.24,292.8,South
O000662,2025-06-02,C0575,P0130,5,482.42,390.32,2412.1,460.5,South
O000663,2024-09-30,C0678,P0179,3,390.47,249.68,1171.41,422.37,North
O000664,2025-02-25,C0487,P0114,2,270.18,160.39,540.36,219.58,East
O000665,2024-11-19,C0775,P0141,2,136.38,79.66,272.76,113.44,North
O000666,2024-12-26,C0203,P0118,9,489.44,286.71,4404.96,1824.57,North
O000667,2024-07-25,C0516,P0195,1,154.83,117.6,154.83,37.23,East
O000668,2025-01-10,C0593,P0035,9,698.84,421.63,6289.56,2494.89,South
O000669,2025-01-24,C0381,P0004,5,183.38,113.23,916.9,350.75,West
O000670,2025-01-24,C0110,P0120,6,424.95,305.3,2549.7,717.9,South
O000671,2024-01-31,C0950,P0040,2,80.73,47.4,161.46,66.66,South
O000672,2024-08-20,C0910,P0063,9,295.85,214.39,2662.65,733.14,South
O000673,2024-10-15,C0575,P0033,4,291.77,229.59,1167.08,248.72,South
O000674,2024-01-08,C0580,P0074,4,159.34,136.48,637.36,91.44,West
O000675,2025-07-15,C0037,P0181,2,714.22,440.76,1428.44,546.92,North
O000676,2024-04-07,C0232,P0148,6,510.43,368.64,3062.58,850.74,West
O000677,2024-03-10,C0321,P0120,7,434.38,305.3,3040.66,903.56,East
O000678,2025-06-30,C0446,P0025,3,183.05,135.06,549.15,143.97,South
